flight_type,flight,airlineCode,airlineName,flightNumber,flightId,otherAirport,otherCity,terminal,gate,carousel,scheduledTime,estimatedTime,actualTime,status,statusText,aircraftIata,aircraftIcao,aircraftModel,registration,duration,serviceType,codeshares,numCodeshares
arrivals,OO4955,OO,SkyWest,4955,245469228,SEA,Seattle,4,52G,,2026-04-29T20:00:00-07:00,2026-04-29T19:49:00-07:00,2026-04-29T19:49:00-07:00,DP,Departed,OOC7,CRJ7,Canadair Regional Jet 700,,178,J,AY4168|FJ5053|JL7510|QF4729|TN1263,5
arrivals,LY106,LY,El Al Israel Airlines,106,245470325,TLV,Tel Aviv,B,203,,2026-04-29T20:00:00-07:00,2026-04-29T20:00:00-07:00,2026-04-29T20:33:00-07:00,IA,In Air,789,B789,Boeing 787-9 pax,4XEDJ,830,J,AM7861|DL7445,2
arrivals,LY106,LY,El Al Israel Airlines,106,245470325,TLV,Tel Aviv,B,203,,2026-04-29T20:00:00-07:00,2026-04-29T20:00:00-07:00,2026-04-29T20:33:00-07:00,IA,In Air,789,B789,Boeing 787-9 pax,4XEDJ,830,J,AM7861|DL7445,2
arrivals,LY106,LY,El Al Israel Airlines,106,245470325,TLV,Tel Aviv,B,203,,2026-04-29T20:00:00-07:00,2026-04-29T20:00:00-07:00,2026-04-29T20:33:00-07:00,IA,In Air,789,B789,Boeing 787-9 pax,4XEDJ,830,J,AM7861|DL7445,2
arrivals,F92857,F9,Frontier Airlines,2857,245471727,SFO,San Francisco,1,229,,2026-04-29T20:01:00-07:00,2026-04-29T20:17:00-07:00,,DP,Departed,32Q,A21N,Airbus A321neo,N658FR,98,J,Y42483,1
arrivals,F92857,F9,Frontier Airlines,2857,245471727,SFO,San Francisco,1,229,,2026-04-29T20:01:00-07:00,2026-04-29T20:17:00-07:00,,DP,Departed,32Q,A21N,Airbus A321neo,N658FR,98,J,Y42483,1
arrivals,AS690,AS,Alaska Airlines,690,245471393,GEG,Spokane,6,68A,,2026-04-29T20:09:00-07:00,2026-04-29T20:09:00-07:00,2026-04-29T19:55:00-07:00,DP,Departed,73J,B39M,Boeing 737MAX 9 Passenger,N720AL,160,J,AY2555|DE5183|TN2389,3
arrivals,AS690,AS,Alaska Airlines,690,245471393,GEG,Spokane,6,68A,,2026-04-29T20:09:00-07:00,2026-04-29T20:09:00-07:00,2026-04-29T19:55:00-07:00,DP,Departed,73J,B39M,Boeing 737MAX 9 Passenger,N720AL,160,J,AY2555|DE5183|TN2389,3
arrivals,AS690,AS,Alaska Airlines,690,245471393,GEG,Spokane,6,68A,,2026-04-29T20:09:00-07:00,2026-04-29T20:09:00-07:00,2026-04-29T19:55:00-07:00,DP,Departed,73J,B39M,Boeing 737MAX 9 Passenger,N720AL,160,J,AY2555|DE5183|TN2389,3
arrivals,AS690,AS,Alaska Airlines,690,245471393,GEG,Spokane,6,68A,,2026-04-29T20:09:00-07:00,2026-04-29T20:09:00-07:00,2026-04-29T19:55:00-07:00,DP,Departed,73J,B39M,Boeing 737MAX 9 Passenger,N720AL,160,J,AY2555|DE5183|TN2389,3
arrivals,EI68,EI,Aer Lingus,68,245471654,DUB,Dublin,B,150,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:09:00-07:00,IA,In Air,333,A333,Airbus A330-300,EIEIN,620,J,AA8109|BA6122|IB6028,3
arrivals,EI68,EI,Aer Lingus,68,245471654,DUB,Dublin,B,150,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:09:00-07:00,IA,In Air,333,A333,Airbus A330-300,EIEIN,620,J,AA8109|BA6122|IB6028,3
arrivals,EI68,EI,Aer Lingus,68,245471654,DUB,Dublin,B,150,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:09:00-07:00,IA,In Air,333,A333,Airbus A330-300,EIEIN,620,J,AA8109|BA6122|IB6028,3
arrivals,EI68,EI,Aer Lingus,68,245471654,DUB,Dublin,B,150,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:09:00-07:00,IA,In Air,333,A333,Airbus A330-300,EIEIN,620,J,AA8109|BA6122|IB6028,3
arrivals,TK10,TK,Turkish Airlines,10,245472293,IST,Istanbul,B,130,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,,IA,In Air,77W,B77W,Boeing 777-300ER Passenger,TCJJP,785,J,6E4022|HY7280|NZ4855|PK5010|TG7552,5
arrivals,TK10,TK,Turkish Airlines,10,245472293,IST,Istanbul,B,130,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,,IA,In Air,77W,B77W,Boeing 777-300ER Passenger,TCJJP,785,J,6E4022|HY7280|NZ4855|PK5010|TG7552,5
arrivals,TK10,TK,Turkish Airlines,10,245472293,IST,Istanbul,B,130,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,,IA,In Air,77W,B77W,Boeing 777-300ER Passenger,TCJJP,785,J,6E4022|HY7280|NZ4855|PK5010|TG7552,5
arrivals,TK10,TK,Turkish Airlines,10,245472293,IST,Istanbul,B,130,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,,IA,In Air,77W,B77W,Boeing 777-300ER Passenger,TCJJP,785,J,6E4022|HY7280|NZ4855|PK5010|TG7552,5
arrivals,TK10,TK,Turkish Airlines,10,245472293,IST,Istanbul,B,130,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,,IA,In Air,77W,B77W,Boeing 777-300ER Passenger,TCJJP,785,J,6E4022|HY7280|NZ4855|PK5010|TG7552,5
arrivals,TK10,TK,Turkish Airlines,10,245472293,IST,Istanbul,B,130,,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,,IA,In Air,77W,B77W,Boeing 777-300ER Passenger,TCJJP,785,J,6E4022|HY7280|NZ4855|PK5010|TG7552,5
arrivals,WN2896,WN,Southwest Airlines,2896,245472435,SJC,San Jose,1,18B,,2026-04-29T20:10:00-07:00,2026-04-29T20:56:00-07:00,2026-04-29T20:59:00-07:00,IA,In Air,73W,B737,Boeing 737-700 pax,N261WN,70,J,,0
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,AA134,AA,American Airlines,134,245472662,LHR,London,4,41,,2026-04-29T20:20:00-07:00,2026-04-29T20:10:00-07:00,2026-04-29T20:10:00-07:00,DP,Departed,773W,B77W,Boeing 777-300ER Passenger,N722AN,645,J,AS6934|AY3782|BA1604|FJ5067|GF4364|IB4262|MH9475|RJ7656|UL2022,9
arrivals,DL2457,DL,Delta Air Lines,2457,245472887,PDX,Portland,3,35,,2026-04-29T20:20:00-07:00,2026-04-29T20:15:00-07:00,,DP,Departed,319,A319,Airbus A319,N347NB,142,J,AF2885|AM3493|KE6815|LY4590|SK3446|VS4149,6
arrivals,DL2457,DL,Delta Air Lines,2457,245472887,PDX,Portland,3,35,,2026-04-29T20:20:00-07:00,2026-04-29T20:15:00-07:00,,DP,Departed,319,A319,Airbus A319,N347NB,142,J,AF2885|AM3493|KE6815|LY4590|SK3446|VS4149,6
arrivals,DL2457,DL,Delta Air Lines,2457,245472887,PDX,Portland,3,35,,2026-04-29T20:20:00-07:00,2026-04-29T20:15:00-07:00,,DP,Departed,319,A319,Airbus A319,N347NB,142,J,AF2885|AM3493|KE6815|LY4590|SK3446|VS4149,6
arrivals,DL2457,DL,Delta Air Lines,2457,245472887,PDX,Portland,3,35,,2026-04-29T20:20:00-07:00,2026-04-29T20:15:00-07:00,,DP,Departed,319,A319,Airbus A319,N347NB,142,J,AF2885|AM3493|KE6815|LY4590|SK3446|VS4149,6
arrivals,DL2457,DL,Delta Air Lines,2457,245472887,PDX,Portland,3,35,,2026-04-29T20:20:00-07:00,2026-04-29T20:15:00-07:00,,DP,Departed,319,A319,Airbus A319,N347NB,142,J,AF2885|AM3493|KE6815|LY4590|SK3446|VS4149,6
arrivals,DL2457,DL,Delta Air Lines,2457,245472887,PDX,Portland,3,35,,2026-04-29T20:20:00-07:00,2026-04-29T20:15:00-07:00,,DP,Departed,319,A319,Airbus A319,N347NB,142,J,AF2885|AM3493|KE6815|LY4590|SK3446|VS4149,6
arrivals,DL2457,DL,Delta Air Lines,2457,245472887,PDX,Portland,3,35,,2026-04-29T20:20:00-07:00,2026-04-29T20:15:00-07:00,,DP,Departed,319,A319,Airbus A319,N347NB,142,J,AF2885|AM3493|KE6815|LY4590|SK3446|VS4149,6
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,OO4775,OO,SkyWest,4775,245473512,PHX,Phoenix,8,82,,2026-04-29T20:20:00-07:00,2026-04-29T20:20:00-07:00,2026-04-29T20:17:00-07:00,IA,In Air,E7W,,Embraer 175,N604UX,99,J,AC4404|AV2114|CM2558|NH7272|NZ9710|OZ6506|SQ1671|VA8405,8
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,DL4098,DL,Delta Air Lines,4098,245474059,ABQ,Albuquerque,3,26B,,2026-04-29T20:30:00-07:00,2026-04-29T20:30:00-07:00,,DP,Departed,EMJ,,Embraer 175,N307SY,115,J,AF8904|AM3915|KE3192|KL5616|SK3203|VS2383|WS8446,7
arrivals,VS142,VS,Virgin Atlantic Airways,142,245476020,LHR,London,2,133,,2026-04-29T20:35:00-07:00,2026-04-29T20:35:00-07:00,2026-04-29T20:24:00-07:00,IA,In Air,789,B789,Boeing 787-9 pax,GVOWS,625,J,AF9891|DL5925|KL2517,3
arrivals,VS142,VS,Virgin Atlantic Airways,142,245476020,LHR,London,2,133,,2026-04-29T20:35:00-07:00,2026-04-29T20:35:00-07:00,2026-04-29T20:24:00-07:00,IA,In Air,789,B789,Boeing 787-9 pax,GVOWS,625,J,AF9891|DL5925|KL2517,3
arrivals,VS142,VS,Virgin Atlantic Airways,142,245476020,LHR,London,2,133,,2026-04-29T20:35:00-07:00,2026-04-29T20:35:00-07:00,2026-04-29T20:24:00-07:00,IA,In Air,789,B789,Boeing 787-9 pax,GVOWS,625,J,AF9891|DL5925|KL2517,3
arrivals,VS142,VS,Virgin Atlantic Airways,142,245476020,LHR,London,2,133,,2026-04-29T20:35:00-07:00,2026-04-29T20:35:00-07:00,2026-04-29T20:24:00-07:00,IA,In Air,789,B789,Boeing 787-9 pax,GVOWS,625,J,AF9891|DL5925|KL2517,3
arrivals,B61524,B6,JetBlue Airways,1524,245475274,JFK,New York,1,12B,,2026-04-29T20:36:00-07:00,2026-04-29T20:46:00-07:00,2026-04-29T20:39:00-07:00,IA,In Air,32B,A321,Airbus A321-100/200,N964JT,324,J,LO5752,1
arrivals,B61524,B6,JetBlue Airways,1524,245475274,JFK,New York,1,12B,,2026-04-29T20:36:00-07:00,2026-04-29T20:46:00-07:00,2026-04-29T20:39:00-07:00,IA,In Air,32B,A321,Airbus A321-100/200,N964JT,324,J,LO5752,1
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,DL3983,DL,Delta Air Lines,3983,245476530,SJC,San Jose,3,21B,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,DP,Departed,EMJ,,Embraer 175,N320SY,76,J,AF8578|AM3414|KE7239|KL5131|LA6416|LY4097|SK3458|VS4189|WS7540,9
arrivals,9X808,9X,Southern Airways Express,808,245477523,IPL,Imperial,6,,,2026-04-29T20:45:00-07:00,2026-04-29T20:45:00-07:00,,SC,Scheduled,CNC,C208,Cessna light aircraftType - single turboprop engine,,85,J,,0
arrivals,OO4905,OO,SkyWest,4905,245476270,ELP,El Paso,4,52E,,2026-04-29T20:49:00-07:00,2026-04-29T20:32:00-07:00,2026-04-29T20:32:00-07:00,DP,Departed,OOC7,CRJ7,Canadair Regional Jet 700,,121,J,AS4319|JL7590|TN1274,3
arrivals,OO4905,OO,SkyWest,4905,245476270,ELP,El Paso,4,52E,,2026-04-29T20:49:00-07:00,2026-04-29T20:32:00-07:00,2026-04-29T20:32:00-07:00,DP,Departed,OOC7,CRJ7,Canadair Regional Jet 700,,121,J,AS4319|JL7590|TN1274,3
arrivals,OO4905,OO,SkyWest,4905,245476270,ELP,El Paso,4,52E,,2026-04-29T20:49:00-07:00,2026-04-29T20:32:00-07:00,2026-04-29T20:32:00-07:00,DP,Departed,OOC7,CRJ7,Canadair Regional Jet 700,,121,J,AS4319|JL7590|TN1274,3
arrivals,OO4905,OO,SkyWest,4905,245476270,ELP,El Paso,4,52E,,2026-04-29T20:49:00-07:00,2026-04-29T20:32:00-07:00,2026-04-29T20:32:00-07:00,DP,Departed,OOC7,CRJ7,Canadair Regional Jet 700,,121,J,AS4319|JL7590|TN1274,3
arrivals,BA268,BA,British Airways,268,245476385,LHR,London,4,156,,2026-04-29T20:50:00-07:00,2026-04-29T22:55:00-07:00,2026-04-29T23:26:00-07:00,IA,In Air,388,A388,Airbus A380-800,GXLEH,635,J,AA6983|AS5292|AY5458|EI8968|IB3613,5
arrivals,BA268,BA,British Airways,268,245476385,LHR,London,4,156,,2026-04-29T20:50:00-07:00,2026-04-29T22:55:00-07:00,2026-04-29T23:26:00-07:00,IA,In Air,388,A388,Airbus A380-800,GXLEH,635,J,AA6983|AS5292|AY5458|EI8968|IB3613,5
arrivals,BA268,BA,British Airways,268,245476385,LHR,London,4,156,,2026-04-29T20:50:00-07:00,2026-04-29T22:55:00-07:00,2026-04-29T23:26:00-07:00,IA,In Air,388,A388,Airbus A380-800,GXLEH,635,J,AA6983|AS5292|AY5458|EI8968|IB3613,5
arrivals,BA268,BA,British Airways,268,245476385,LHR,London,4,156,,2026-04-29T20:50:00-07:00,2026-04-29T22:55:00-07:00,2026-04-29T23:26:00-07:00,IA,In Air,388,A388,Airbus A380-800,GXLEH,635,J,AA6983|AS5292|AY5458|EI8968|IB3613,5
arrivals,BA268,BA,British Airways,268,245476385,LHR,London,4,156,,2026-04-29T20:50:00-07:00,2026-04-29T22:55:00-07:00,2026-04-29T23:26:00-07:00,IA,In Air,388,A388,Airbus A380-800,GXLEH,635,J,AA6983|AS5292|AY5458|EI8968|IB3613,5
arrivals,BA268,BA,British Airways,268,245476385,LHR,London,4,156,,2026-04-29T20:50:00-07:00,2026-04-29T22:55:00-07:00,2026-04-29T23:26:00-07:00,IA,In Air,388,A388,Airbus A380-800,GXLEH,635,J,AA6983|AS5292|AY5458|EI8968|IB3613,5
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,DL1551,DL,Delta Air Lines,1551,245478022,SEA,Seattle,3,22,,2026-04-29T20:55:00-07:00,2026-04-29T20:50:00-07:00,,DP,Departed,737,B739,Boeing 737-900 pax,N892DN,176,J,AF8746|AM4433|KE7237|LA5455|LY4555|SK3640|VS3071,7
arrivals,SQ35,SQ,Singapore Airlines,35,245479282,SIN,Singapore,B,148,,2026-04-29T20:55:00-07:00,2026-04-29T20:55:00-07:00,,IA,In Air,359,A359,Airbus A350-900,9VSJC,1040,J,,0
arrivals,AF29,AF,Air France,29,245477590,CDG,"Paris (Roissy-en-France, Val-d'Oise)",B,202,,2026-04-29T21:00:00-07:00,2026-04-29T21:00:00-07:00,2026-04-29T20:48:00-07:00,IA,In Air,359,A359,Airbus A350-900,FHUVH,645,J,DL8767|KL2381|VS6621,3
arrivals,AF29,AF,Air France,29,245477590,CDG,"Paris (Roissy-en-France, Val-d'Oise)",B,202,,2026-04-29T21:00:00-07:00,2026-04-29T21:00:00-07:00,2026-04-29T20:48:00-07:00,IA,In Air,359,A359,Airbus A350-900,FHUVH,645,J,DL8767|KL2381|VS6621,3
